date,store_nbr,transaction_aug
2013-06-22,37,885
2013-06-22,38,872
2013-06-22,39,428
2013-06-22,40,709
2013-06-22,41,289
2013-06-22,43,14
2013-06-22,44,609
2013-06-22,45,814
2013-06-22,46,585
2013-06-22,47,584
2013-06-22,48,47
2013-06-22,49,444
2013-06-22,50,939
2013-06-22,51,470
2013-06-22,54,3
2013-06-23,1,401
2013-06-23,2,534
2013-06-23,3,560
2013-06-23,4,299
2013-06-23,5,962
2013-06-23,6,240
2013-06-23,7,652
2013-06-23,8,98
2013-06-23,9,854
2013-06-23,10,912
2013-06-23,11,23
2013-06-23,12,995
2013-06-23,13,493
2013-06-23,14,665
2013-06-23,15,846
2013-06-23,16,892
2013-06-23,17,11
2013-06-23,18,157
2013-06-23,19,287
2013-06-23,23,811
2013-06-23,24,571
2013-06-23,25,368
2013-06-23,26,364
2013-06-23,27,238
2013-06-23,28,664
2013-06-23,30,632
2013-06-23,31,532
2013-06-23,32,192
2013-06-23,33,561
2013-06-23,34,839
2013-06-23,35,535
2013-06-23,36,374
2013-06-23,37,144
2013-06-23,38,560
2013-06-23,39,371
2013-06-23,40,959
2013-06-23,41,607
2013-06-23,43,168
2013-06-23,44,4
2013-06-23,45,49
2013-06-23,46,322
2013-06-23,47,735
2013-06-23,48,249
2013-06-23,49,115
2013-06-23,50,593
2013-06-23,51,701
2013-06-23,54,838
2013-06-24,1,141
2013-06-24,2,204
2013-06-24,3,194
2013-06-24,4,393
2013-06-24,5,985
2013-06-24,6,725
2013-06-24,7,710
2013-06-24,8,723
2013-06-24,9,850
2013-06-24,10,809
2013-06-24,11,831
2013-06-24,12,29
2013-06-24,13,150
2013-06-24,14,727
2013-06-24,15,342
2013-06-24,16,342
2013-06-24,17,349
2013-06-24,18,593
2013-06-24,19,557
2013-06-24,23,427
2013-06-24,24,13
2013-06-24,25,505
2013-06-24,26,426
2013-06-24,27,688
2013-06-24,28,435
2013-06-24,30,706
2013-06-24,31,370
2013-06-24,32,633
2013-06-24,33,447
2013-06-24,34,968
2013-06-24,35,565
2013-06-24,36,749
2013-06-24,37,607
2013-06-24,38,240
2013-06-24,39,399
2013-06-24,40,256
2013-06-24,41,916
2013-06-24,43,526
2013-06-24,44,740
2013-06-24,45,593
2013-06-24,46,843
2013-06-24,47,413
2013-06-24,48,636
2013-06-24,49,660
2013-06-24,50,83
2013-06-24,51,868
2013-06-24,54,453
2013-06-25,1,408
2013-06-25,2,449
2013-06-25,3,957
2013-06-25,4,420
2013-06-25,5,805
2013-06-25,6,99
2013-06-25,7,399
2013-06-25,8,365
2013-06-25,9,458
2013-06-25,10,218
2013-06-25,11,741
2013-06-25,12,370
2013-06-25,13,680
2013-06-25,14,872
2013-06-25,15,592
2013-06-25,16,5
2013-06-25,17,763
2013-06-25,18,771
2013-06-25,19,173
2013-06-25,23,709
2013-06-25,24,43
2013-06-25,25,697
2013-06-25,26,941
2013-06-25,27,609
2013-06-25,28,762
2013-06-25,30,882
2013-06-25,31,867
2013-06-25,32,874
2013-06-25,33,378
2013-06-25,34,61
2013-06-25,35,616
2013-06-25,36,876
2013-06-25,37,556
2013-06-25,38,77
2013-06-25,39,967
2013-06-25,40,191
2013-06-25,41,145
2013-06-25,43,158
2013-06-25,44,370
2013-06-25,45,870
2013-06-25,46,191
2013-06-25,47,359
2013-06-25,48,842
2013-06-25,49,216
2013-06-25,50,167
2013-06-25,51,469
2013-06-25,54,758
2013-06-26,1,289
2013-06-26,2,282
2013-06-26,3,300
2013-06-26,4,60
2013-06-26,5,357
2013-06-26,6,95
2013-06-26,7,564
2013-06-26,8,250
2013-06-26,9,533
2013-06-26,10,387
2013-06-26,11,77
2013-06-26,12,334
2013-06-26,13,45
2013-06-26,14,496
2013-06-26,15,487
2013-06-26,16,544
2013-06-26,17,398
2013-06-26,18,595
2013-06-26,19,744
2013-06-26,23,912
2013-06-26,24,41
2013-06-26,25,444
2013-06-26,26,488
2013-06-26,27,945
2013-06-26,28,686
2013-06-26,30,373
2013-06-26,31,747
2013-06-26,32,774
2013-06-26,33,265
2013-06-26,34,502
2013-06-26,35,457
2013-06-26,36,534
2013-06-26,37,585
2013-06-26,38,895
2013-06-26,39,497
2013-06-26,40,511
2013-06-26,41,672
2013-06-26,43,261
2013-06-26,44,645
2013-06-26,45,763
2013-06-26,46,936
2013-06-26,47,264
2013-06-26,48,216
2013-06-26,49,631
2013-06-26,50,429
2013-06-26,51,786
2013-06-26,54,96
2013-06-27,1,112
2013-06-27,2,335
2013-06-27,3,999
2013-06-27,4,769
2013-06-27,5,465
2013-06-27,6,704
2013-06-27,7,869
2013-06-27,8,491
2013-06-27,9,539
2013-06-27,10,582
2013-06-27,11,619
2013-06-27,12,885
2013-06-27,13,947
2013-06-27,14,252
2013-06-27,15,527
2013-06-27,16,584
2013-06-27,17,708
2013-06-27,18,163
2013-06-27,19,749
2013-06-27,23,146
2013-06-27,24,619
2013-06-27,25,730
2013-06-27,26,772
2013-06-27,27,837
2013-06-27,28,962
2013-06-27,30,566
2013-06-27,31,851
2013-06-27,32,407
2013-06-27,33,378
2013-06-27,34,570
2013-06-27,35,424
2013-06-27,36,122
2013-06-27,37,202
2013-06-27,38,877
2013-06-27,39,515
2013-06-27,40,540
2013-06-27,41,709
2013-06-27,43,652
2013-06-27,44,101
2013-06-27,45,713
2013-06-27,46,19
2013-06-27,47,815
2013-06-27,48,827
2013-06-27,49,526
2013-06-27,50,660
2013-06-27,51,160
2013-06-27,54,824
2013-06-28,1,567
2013-06-28,2,129
2013-06-28,3,17
2013-06-28,4,761
2013-06-28,5,226
2013-06-28,6,826
2013-06-28,7,793
2013-06-28,8,872
2013-06-28,9,768
2013-06-28,10,550
2013-06-28,11,223
2013-06-28,12,745
2013-06-28,13,860
2013-06-28,14,29
2013-06-28,15,574
2013-06-28,16,348
2013-06-28,17,590
2013-06-28,18,599
2013-06-28,19,365
2013-06-28,23,431
2013-06-28,24,888
2013-06-28,25,32
2013-06-28,26,626
2013-06-28,27,74
2013-06-28,28,502
2013-06-28,30,360
2013-06-28,31,103
2013-06-28,32,946
2013-06-28,33,440
2013-06-28,34,264
2013-06-28,35,178
2013-06-28,36,470
2013-06-28,37,570
2013-06-28,38,562
2013-06-28,39,983
2013-06-28,40,879
2013-06-28,41,171
2013-06-28,43,806
2013-06-28,44,375
2013-06-28,45,367
2013-06-28,46,195
2013-06-28,47,484
2013-06-28,48,177
2013-06-28,49,588
2013-06-28,50,109
2013-06-28,51,433
2013-06-28,54,668
2013-06-29,1,89
2013-06-29,2,234
2013-06-29,3,536
2013-06-29,4,888
2013-06-29,5,132
2013-06-29,6,571
2013-06-29,7,701
2013-06-29,8,952
2013-06-29,9,875
2013-06-29,10,806
2013-06-29,11,154
2013-06-29,12,820
2013-06-29,13,853
2013-06-29,14,120
2013-06-29,15,196
2013-06-29,16,298
2013-06-29,17,141
2013-06-29,18,875
2013-06-29,19,359
2013-06-29,23,296
2013-06-29,24,935
2013-06-29,25,233
2013-06-29,26,969
2013-06-29,27,132
2013-06-29,28,848
2013-06-29,30,450
2013-06-29,31,471
2013-06-29,32,224
2013-06-29,33,34
2013-06-29,34,877
2013-06-29,35,7
2013-06-29,36,919
2013-06-29,37,741
2013-06-29,38,948
2013-06-29,39,600
2013-06-29,40,793
2013-06-29,41,689
2013-06-29,43,44
2013-06-29,44,480
2013-06-29,45,311
2013-06-29,46,435
2013-06-29,47,903
2013-06-29,48,641
2013-06-29,49,108
2013-06-29,50,823
2013-06-29,51,382
2013-06-29,54,649
2013-06-30,1,869
2013-06-30,2,535
2013-06-30,3,643
2013-06-30,4,346
2013-06-30,5,807
2013-06-30,6,296
2013-06-30,7,19
2013-06-30,8,157
2013-06-30,9,798
2013-06-30,10,158
2013-06-30,11,582
2013-06-30,12,178
2013-06-30,13,645
2013-06-30,14,209
2013-06-30,15,781
2013-06-30,16,467
2013-06-30,17,584
2013-06-30,18,419
2013-06-30,19,880
2013-06-30,23,812
2013-06-30,24,371
2013-06-30,25,711
2013-06-30,26,874
2013-06-30,27,425
2013-06-30,28,997
2013-06-30,30,821
2013-06-30,31,767
2013-06-30,32,260
2013-06-30,33,406
2013-06-30,34,193
2013-06-30,35,640
2013-06-30,36,32
2013-06-30,37,669
2013-06-30,38,85
2013-06-30,39,396
2013-06-30,40,850
2013-06-30,41,518
2013-06-30,43,93
2013-06-30,44,84
2013-06-30,45,796
2013-06-30,46,487
2013-06-30,47,576
2013-06-30,48,428
2013-06-30,49,993
2013-06-30,50,130
2013-06-30,51,800
2013-06-30,54,211
2013-07-01,1,761
2013-07-01,2,969
2013-07-01,3,843
2013-07-01,4,513
2013-07-01,5,862
2013-07-01,6,325
2013-07-01,7,276
2013-07-01,8,214
2013-07-01,9,873
2013-07-01,10,324
2013-07-01,11,695
2013-07-01,12,54
2013-07-01,13,186
2013-07-01,14,971
2013-07-01,15,237
2013-07-01,16,910
2013-07-01,17,80
2013-07-01,18,111
2013-07-01,19,721
2013-07-01,23,997
2013-07-01,24,88
2013-07-01,25,806
2013-07-01,26,464
2013-07-01,27,988
2013-07-01,28,274
2013-07-01,30,162
2013-07-01,31,709
2013-07-01,32,265
2013-07-01,33,132
2013-07-01,34,803
2013-07-01,35,344
2013-07-01,36,177
2013-07-01,37,20
2013-07-01,38,897
2013-07-01,39,658
2013-07-01,40,162
2013-07-01,41,230
2013-07-01,43,143
2013-07-01,44,860
2013-07-01,45,400
2013-07-01,46,852
2013-07-01,47,481
2013-07-01,48,523
2013-07-01,49,457
2013-07-01,50,675
2013-07-01,51,747
2013-07-01,54,577
2013-07-02,1,695
2013-07-02,2,753
2013-07-02,3,284
2013-07-02,4,657
2013-07-02,5,458
2013-07-02,6,293
2013-07-02,7,590
2013-07-02,8,950
2013-07-02,9,606
2013-07-02,10,735
2013-07-02,11,584
2013-07-02,12,86
2013-07-02,13,915
2013-07-02,14,546
2013-07-02,15,922
2013-07-02,16,441
2013-07-02,17,98
2013-07-02,18,821
2013-07-02,19,242
2013-07-02,23,383
2013-07-02,24,854
2013-07-02,25,91
2013-07-02,26,801
2013-07-02,27,51
2013-07-02,28,533
2013-07-02,30,603
2013-07-02,31,552
2013-07-02,32,128
2013-07-02,33,123
2013-07-02,34,107
2013-07-02,35,285
2013-07-02,36,678
2013-07-02,37,630
2013-07-02,38,761
2013-07-02,39,553
2013-07-02,40,620
2013-07-02,41,48
2013-07-02,43,843
2013-07-02,44,208
2013-07-02,45,445
2013-07-02,46,590
2013-07-02,47,804
2013-07-02,48,101
2013-07-02,49,222
2013-07-02,50,225
2013-07-02,51,562
2013-07-02,54,56
2013-07-03,1,163
2013-07-03,2,942
2013-07-03,3,161
2013-07-03,4,482
2013-07-03,5,720
2013-07-03,6,229
2013-07-03,7,695
2013-07-03,8,809
2013-07-03,9,583
2013-07-03,10,414
2013-07-03,11,181
2013-07-03,12,357
2013-07-03,13,604
2013-07-03,14,677
2013-07-03,15,908
2013-07-03,16,774
2013-07-03,17,815
2013-07-03,18,644
2013-07-03,19,451
2013-07-03,23,720
2013-07-03,24,830
2013-07-03,25,387
2013-07-03,26,47
2013-07-03,27,558
2013-07-03,28,339
2013-07-03,30,670
2013-07-03,31,847
2013-07-03,32,855
2013-07-03,33,810
2013-07-03,34,471
2013-07-03,35,447
2013-07-03,36,137
2013-07-03,37,997
2013-07-03,38,167
2013-07-03,39,71
2013-07-03,40,234
2013-07-03,41,160
2013-07-03,43,836
2013-07-03,44,391
2013-07-03,45,299
2013-07-03,46,726
2013-07-03,47,732
2013-07-03,48,430
2013-07-03,49,561
2013-07-03,50,52
2013-07-03,51,486
2013-07-03,54,547
2013-07-04,1,422
2013-07-04,2,193
2013-07-04,3,189
2013-07-04,4,895
2013-07-04,5,322
2013-07-04,6,889
2013-07-04,7,544
2013-07-04,8,125
2013-07-04,9,894
2013-07-04,10,435
2013-07-04,11,610
2013-07-04,12,80
2013-07-04,13,903
2013-07-04,14,886
2013-07-04,15,435
2013-07-04,16,473
2013-07-04,17,230
2013-07-04,18,532
2013-07-04,19,95
2013-07-04,23,791
2013-07-04,24,870
2013-07-04,25,490
2013-07-04,26,466
2013-07-04,27,430
2013-07-04,28,465
2013-07-04,30,819
2013-07-04,31,144
2013-07-04,32,283
2013-07-04,33,436
2013-07-04,34,989
2013-07-04,35,472
2013-07-04,36,996
2013-07-04,37,461
2013-07-04,38,376
2013-07-04,39,246
2013-07-04,40,375
2013-07-04,41,897
2013-07-04,43,581
2013-07-04,44,489
2013-07-04,45,533
2013-07-04,46,596
2013-07-04,47,243
2013-07-04,48,147
2013-07-04,49,575
2013-07-04,50,506
2013-07-04,51,124
2013-07-04,54,426
2013-07-05,1,144
2013-07-05,2,598
2013-07-05,3,709
2013-07-05,4,482
2013-07-05,5,474
2013-07-05,6,157
2013-07-05,7,488
2013-07-05,8,495
2013-07-05,9,895
2013-07-05,10,565
2013-07-05,11,3
2013-07-05,12,210
2013-07-05,13,42
2013-07-05,14,575
2013-07-05,15,760
2013-07-05,16,476
2013-07-05,17,356
2013-07-05,18,592
2013-07-05,19,744
2013-07-05,23,545
2013-07-05,24,786
2013-07-05,25,730
2013-07-05,26,774
2013-07-05,27,303
2013-07-05,28,857
2013-07-05,30,791
2013-07-05,31,659
2013-07-05,32,593
2013-07-05,33,195
2013-07-05,34,838
2013-07-05,35,433
2013-07-05,36,975
2013-07-05,37,951
2013-07-05,38,299
2013-07-05,39,629
2013-07-05,40,654
2013-07-05,41,173
2013-07-05,43,734
2013-07-05,44,542
2013-07-05,45,378
2013-07-05,46,64
2013-07-05,47,263
2013-07-05,48,718
2013-07-05,49,504
2013-07-05,50,984
2013-07-05,51,552
2013-07-05,54,793
2013-07-06,1,412
2013-07-06,2,933
2013-07-06,3,976
2013-07-06,4,914
2013-07-06,5,299
2013-07-06,6,747
2013-07-06,7,259
2013-07-06,8,291
2013-07-06,9,979
2013-07-06,10,646
2013-07-06,11,242
2013-07-06,12,83
2013-07-06,13,814
2013-07-06,14,916
2013-07-06,15,736
2013-07-06,16,692
2013-07-06,17,448
2013-07-06,18,520
2013-07-06,19,312
2013-07-06,23,98
2013-07-06,24,657
2013-07-06,25,938
2013-07-06,26,97
2013-07-06,27,684
2013-07-06,28,457
2013-07-06,30,424
2013-07-06,31,724
2013-07-06,32,80
2013-07-06,33,360
2013-07-06,34,908
2013-07-06,35,582
2013-07-06,36,436
2013-07-06,37,21
2013-07-06,38,151
2013-07-06,39,24
2013-07-06,40,283
2013-07-06,41,303
2013-07-06,43,970
2013-07-06,44,484
2013-07-06,45,179
2013-07-06,46,288
2013-07-06,47,10
2013-07-06,48,547
2013-07-06,49,664
2013-07-06,50,783
2013-07-06,51,552
2013-07-06,54,288
2013-07-07,1,322
2013-07-07,2,336
2013-07-07,3,618
2013-07-07,4,232
2013-07-07,5,372
2013-07-07,6,969
2013-07-07,7,772
2013-07-07,8,283
2013-07-07,9,695
2013-07-07,10,582
2013-07-07,11,518
2013-07-07,12,317
2013-07-07,13,165
2013-07-07,14,394
2013-07-07,15,326
2013-07-07,16,615
2013-07-07,17,143
2013-07-07,18,693
2013-07-07,19,270
2013-07-07,23,367
2013-07-07,24,734
2013-07-07,25,15
2013-07-07,26,797
2013-07-07,27,86
2013-07-07,28,337
2013-07-07,30,153
2013-07-07,31,27
2013-07-07,32,481
2013-07-07,33,710
2013-07-07,34,172
2013-07-07,35,547
2013-07-07,36,396
2013-07-07,37,347
2013-07-07,38,547
2013-07-07,39,540
2013-07-07,40,571
2013-07-07,41,919
2013-07-07,43,610
2013-07-07,44,880
2013-07-07,45,919
2013-07-07,46,442
2013-07-07,47,866
2013-07-07,48,801
2013-07-07,49,483
2013-07-07,50,335
2013-07-07,51,392
2013-07-07,54,345
2013-07-08,1,123
2013-07-08,2,217
2013-07-08,3,158
2013-07-08,4,802
2013-07-08,5,840
2013-07-08,6,634
2013-07-08,7,776
2013-07-08,8,139
2013-07-08,9,369
2013-07-08,10,513
2013-07-08,11,538
2013-07-08,12,267
2013-07-08,13,556
2013-07-08,14,934
2013-07-08,15,452
2013-07-08,16,690
2013-07-08,17,615
2013-07-08,18,507
2013-07-08,19,864
2013-07-08,23,393
2013-07-08,24,934
2013-07-08,25,946
2013-07-08,26,28
2013-07-08,27,215
2013-07-08,28,353
2013-07-08,31,751
2013-07-08,32,380
2013-07-08,33,540
2013-07-08,34,729
2013-07-08,35,375
2013-07-08,36,755
2013-07-08,37,639
2013-07-08,38,176
2013-07-08,39,483
2013-07-08,40,584
2013-07-08,41,607
2013-07-08,43,128
2013-07-08,44,291
2013-07-08,45,303
2013-07-08,46,559
2013-07-08,47,164
2013-07-08,48,31
2013-07-08,49,10
2013-07-08,50,19
2013-07-08,51,751
2013-07-08,54,152
2013-07-09,1,449
2013-07-09,2,683
2013-07-09,3,206
2013-07-09,4,70
2013-07-09,5,136
2013-07-09,6,500
2013-07-09,7,650
2013-07-09,8,561
2013-07-09,9,48
2013-07-09,10,848
2013-07-09,11,715
2013-07-09,12,562
2013-07-09,13,144
2013-07-09,14,491
2013-07-09,15,152
2013-07-09,16,233
2013-07-09,17,553
2013-07-09,18,625
2013-07-09,19,618
2013-07-09,23,469
2013-07-09,24,393
2013-07-09,25,982
2013-07-09,26,322
2013-07-09,27,211
2013-07-09,28,395
2013-07-09,31,2
2013-07-09,32,556
2013-07-09,33,617
2013-07-09,34,28
2013-07-09,35,61
2013-07-09,36,948
2013-07-09,37,902
2013-07-09,38,178
2013-07-09,39,442
2013-07-09,40,676
2013-07-09,41,995
2013-07-09,43,472
2013-07-09,44,555
2013-07-09,45,16
2013-07-09,46,211
2013-07-09,47,220
2013-07-09,48,462
2013-07-09,49,870
2013-07-09,50,844
2013-07-09,51,769
2013-07-09,54,668
2013-07-10,1,115
2013-07-10,2,176
2013-07-10,3,494
2013-07-10,4,699
2013-07-10,5,209
2013-07-10,6,239
2013-07-10,7,724
2013-07-10,8,850
2013-07-10,9,308
2013-07-10,10,197
2013-07-10,11,42
2013-07-10,12,674
2013-07-10,13,638
2013-07-10,14,225
2013-07-10,15,851
2013-07-10,16,110
2013-07-10,17,201
2013-07-10,18,270
2013-07-10,19,905
2013-07-10,23,565
2013-07-10,24,815
2013-07-10,25,898
2013-07-10,26,195
2013-07-10,27,764
2013-07-10,28,526
2013-07-10,31,440
2013-07-10,32,540
2013-07-10,33,392
2013-07-10,34,524
2013-07-10,35,368
2013-07-10,36,37
2013-07-10,37,340
2013-07-10,38,832
2013-07-10,39,251
2013-07-10,40,250
2013-07-10,41,486
2013-07-10,43,982
2013-07-10,44,225
2013-07-10,45,885
2013-07-10,46,407
2013-07-10,47,464
2013-07-10,48,58
2013-07-10,49,875
2013-07-10,50,53
2013-07-10,51,903
2013-07-10,54,870
2013-07-11,1,415
2013-07-11,2,678
2013-07-11,3,445
2013-07-11,4,325
2013-07-11,5,875
2013-07-11,6,614
2013-07-11,7,809
2013-07-11,8,71
2013-07-11,9,499
2013-07-11,10,690
2013-07-11,11,858
2013-07-11,12,430
2013-07-11,13,566
2013-07-11,14,209
2013-07-11,15,355
2013-07-11,16,632
2013-07-11,17,137
2013-07-11,18,369
2013-07-11,19,454
2013-07-11,23,376
2013-07-11,24,298
2013-07-11,25,435
2013-07-11,26,152
2013-07-11,27,24
2013-07-11,28,790
2013-07-11,31,786
2013-07-11,32,803
2013-07-11,33,884
2013-07-11,34,81
2013-07-11,35,516
2013-07-11,36,513
2013-07-11,37,460
2013-07-11,38,79
2013-07-11,39,134
2013-07-11,40,408
2013-07-11,41,310
2013-07-11,43,439
2013-07-11,44,634
2013-07-11,45,401
2013-07-11,46,332
2013-07-11,47,571
2013-07-11,48,205
2013-07-11,49,400
2013-07-11,50,314
2013-07-11,51,567
2013-07-11,54,406
2013-07-12,1,203
2013-07-12,2,258
2013-07-12,3,175
2013-07-12,4,372
2013-07-12,5,345
2013-07-12,6,347
2013-07-12,7,375
2013-07-12,8,453
2013-07-12,9,835
2013-07-12,10,375
2013-07-12,11,67
2013-07-12,12,64
2013-07-12,13,915
2013-07-12,14,815
2013-07-12,15,574
2013-07-12,16,772
2013-07-12,17,179
2013-07-12,18,588
2013-07-12,19,285
2013-07-12,23,178
2013-07-12,24,499
2013-07-12,25,708
2013-07-12,26,883
2013-07-12,27,951
2013-07-12,28,216
2013-07-12,31,715
2013-07-12,32,837
2013-07-12,33,279
2013-07-12,34,998
2013-07-12,35,455
2013-07-12,36,778
2013-07-12,37,845
2013-07-12,38,144
2013-07-12,39,415
2013-07-12,40,499
2013-07-12,41,95
2013-07-12,43,666
2013-07-12,44,95
2013-07-12,45,599
2013-07-12,46,363
2013-07-12,47,233
2013-07-12,48,553
2013-07-12,49,344
2013-07-12,50,468
2013-07-12,51,368
2013-07-12,54,373
2013-07-13,1,516
2013-07-13,2,634
2013-07-13,3,31
2013-07-13,4,208
2013-07-13,5,287
2013-07-13,6,592
2013-07-13,7,189
2013-07-13,8,826
2013-07-13,9,568
2013-07-13,10,433
2013-07-13,11,876
2013-07-13,12,135
2013-07-13,13,927
2013-07-13,14,333
2013-07-13,15,269
2013-07-13,16,648
2013-07-13,17,748
2013-07-13,18,195
2013-07-13,19,235
2013-07-13,23,376
2013-07-13,24,815
2013-07-13,25,45
2013-07-13,26,137
2013-07-13,27,91
2013-07-13,28,971
2013-07-13,31,468
2013-07-13,32,568
2013-07-13,33,166
2013-07-13,34,637
2013-07-13,35,497
2013-07-13,36,15
2013-07-13,37,713
2013-07-13,38,11
2013-07-13,39,46
2013-07-13,40,178
2013-07-13,41,444
2013-07-13,43,660
2013-07-13,44,660
2013-07-13,45,351
2013-07-13,46,154
2013-07-13,47,383
2013-07-13,48,380
2013-07-13,49,533
2013-07-13,50,855
2013-07-13,51,157
2013-07-13,54,138
2013-07-14,1,206
2013-07-14,2,260
2013-07-14,3,746
2013-07-14,4,714
2013-07-14,5,242
2013-07-14,6,177
2013-07-14,7,683
2013-07-14,8,102
2013-07-14,9,925
2013-07-14,10,454
2013-07-14,11,179
2013-07-14,12,236
2013-07-14,13,472
2013-07-14,14,66
2013-07-14,15,990
2013-07-14,16,431
2013-07-14,17,19
2013-07-14,18,787
2013-07-14,19,909
2013-07-14,23,869
2013-07-14,24,857
2013-07-14,25,406
2013-07-14,26,459
2013-07-14,27,510
2013-07-14,28,539
2013-07-14,31,61
2013-07-14,32,95
2013-07-14,33,954
2013-07-14,34,538
2013-07-14,35,137
2013-07-14,36,727
2013-07-14,37,113
2013-07-14,38,492
2013-07-14,39,959
2013-07-14,40,49
2013-07-14,41,763
2013-07-14,43,584
2013-07-14,44,997
2013-07-14,45,616
2013-07-14,46,319
2013-07-14,47,659
2013-07-14,48,740
2013-07-14,49,103
2013-07-14,50,316
2013-07-14,51,748
2013-07-14,54,797
2013-07-15,1,872
2013-07-15,2,607
2013-07-15,3,551
2013-07-15,4,680
2013-07-15,5,507
2013-07-15,6,826
2013-07-15,7,59
2013-07-15,8,204
2013-07-15,9,547
2013-07-15,10,625
2013-07-15,11,454
2013-07-15,12,222
2013-07-15,13,514
2013-07-15,14,229
2013-07-15,15,202
2013-07-15,16,382
2013-07-15,17,667
2013-07-15,18,475
2013-07-15,19,593
2013-07-15,23,335
2013-07-15,24,684
2013-07-15,25,51
2013-07-15,26,351
2013-07-15,27,263
2013-07-15,28,94
2013-07-15,31,966
2013-07-15,32,754
2013-07-15,33,401
2013-07-15,34,538
2013-07-15,35,45
2013-07-15,36,196
2013-07-15,37,68
2013-07-15,38,677
2013-07-15,39,899
2013-07-15,40,338
2013-07-15,41,770
2013-07-15,43,932
2013-07-15,44,614
2013-07-15,45,917
2013-07-15,46,405
2013-07-15,47,14
2013-07-15,48,186
2013-07-15,49,252
2013-07-15,50,866
2013-07-15,51,748
2013-07-15,54,217
2013-07-16,1,770
2013-07-16,2,938
2013-07-16,3,385
2013-07-16,4,704
2013-07-16,5,105
2013-07-16,6,643
2013-07-16,7,656
2013-07-16,8,333
2013-07-16,9,693
2013-07-16,10,693
2013-07-16,11,446
2013-07-16,12,572
2013-07-16,13,107
2013-07-16,14,247
2013-07-16,15,279
2013-07-16,16,432
2013-07-16,17,723
2013-07-16,18,667
2013-07-16,19,366
2013-07-16,23,906
2013-07-16,24,999
2013-07-16,25,207
2013-07-16,26,679
2013-07-16,27,467
2013-07-16,28,278
2013-07-16,31,942
2013-07-16,32,64
2013-07-16,33,260
2013-07-16,34,630
2013-07-16,35,157
2013-07-16,36,706
2013-07-16,37,329
2013-07-16,38,637
2013-07-16,39,192
2013-07-16,40,322
2013-07-16,41,335
2013-07-16,43,897
2013-07-16,44,330
2013-07-16,45,51
2013-07-16,46,979
2013-07-16,47,519
2013-07-16,48,541
2013-07-16,49,84
2013-07-16,50,8
2013-07-16,51,521
2013-07-16,54,343
2013-07-17,1,201
2013-07-17,2,227
2013-07-17,3,383
2013-07-17,4,548
2013-07-17,5,942
2013-07-17,6,647
2013-07-17,7,313
2013-07-17,8,296
2013-07-17,9,998
2013-07-17,10,927
2013-07-17,11,856
2013-07-17,12,940
2013-07-17,13,955
2013-07-17,14,717
2013-07-17,15,134
2013-07-17,16,233
2013-07-17,17,138
2013-07-17,18,959
2013-07-17,19,486
2013-07-17,23,868
2013-07-17,24,388
2013-07-17,25,856
2013-07-17,26,604
2013-07-17,27,187
2013-07-17,28,449
2013-07-17,31,65
2013-07-17,32,636
2013-07-17,33,272
2013-07-17,34,276
2013-07-17,35,132
2013-07-17,36,193
2013-07-17,37,782
2013-07-17,38,681
2013-07-17,39,648
2013-07-17,40,927
2013-07-17,41,262
2013-07-17,43,440
2013-07-17,44,15
2013-07-17,45,129
2013-07-17,46,117
2013-07-17,47,651
2013-07-17,48,869
2013-07-17,49,72
2013-07-17,50,434
2013-07-17,51,212
2013-07-17,54,159
2013-07-18,1,869
2013-07-18,2,728
2013-07-18,3,909
2013-07-18,4,367
2013-07-18,5,628
2013-07-18,6,701
2013-07-18,7,709
2013-07-18,8,551
2013-07-18,9,789
2013-07-18,10,859
2013-07-18,11,275
2013-07-18,12,713
2013-07-18,13,580
2013-07-18,14,592
2013-07-18,15,742
2013-07-18,16,25
2013-07-18,17,99
2013-07-18,18,916
2013-07-18,19,449
2013-07-18,23,447
2013-07-18,24,331
2013-07-18,25,78
2013-07-18,26,81
2013-07-18,27,763
2013-07-18,28,99
2013-07-18,31,269
2013-07-18,32,230
2013-07-18,33,130
2013-07-18,34,147
2013-07-18,35,868
2013-07-18,36,155
2013-07-18,37,430
2013-07-18,38,912
2013-07-18,39,802
2013-07-18,40,578
2013-07-18,41,638
2013-07-18,43,125
2013-07-18,44,987
2013-07-18,45,769
2013-07-18,46,558
2013-07-18,47,463
2013-07-18,48,535
2013-07-18,49,567
2013-07-18,50,436
2013-07-18,51,865
2013-07-18,54,564
2013-07-19,1,735
2013-07-19,2,584
2013-07-19,3,191
2013-07-19,4,464
2013-07-19,5,180
2013-07-19,6,363
2013-07-19,7,932
2013-07-19,8,803
2013-07-19,9,268
2013-07-19,10,995
2013-07-19,11,56
2013-07-19,12,331
2013-07-19,13,256
2013-07-19,14,358
2013-07-19,15,550
2013-07-19,16,862
2013-07-19,17,322
2013-07-19,18,876
2013-07-19,19,850
2013-07-19,23,816
2013-07-19,24,803
2013-07-19,25,749
2013-07-19,26,734
2013-07-19,27,514
2013-07-19,28,891
2013-07-19,31,48
2013-07-19,32,397
2013-07-19,33,430
2013-07-19,34,309
2013-07-19,35,746
2013-07-19,36,882
2013-07-19,37,997
2013-07-19,38,612
2013-07-19,39,895
2013-07-19,40,103
2013-07-19,41,511
2013-07-19,43,158
2013-07-19,44,808
2013-07-19,45,59
2013-07-19,46,567
2013-07-19,47,230
2013-07-19,48,682
2013-07-19,49,825
2013-07-19,50,916
