,date,store_nbr,item_nbr,item_aug,Y
13688,2013-01-02,14,467808,80,1773
13689,2013-01-02,14,467887,602,2295
13690,2013-01-02,14,468265,496,2189
13691,2013-01-02,14,470624,418,2111
13692,2013-01-02,14,470760,172,1865
13693,2013-01-02,14,470762,301,1994
13694,2013-01-02,14,471980,1,1694
13695,2013-01-02,14,471985,178,1871
13696,2013-01-02,14,472314,399,2092
13697,2013-01-02,14,472658,567,2260
13698,2013-01-02,14,502227,714,2407
13699,2013-01-02,14,502331,355,2048
13700,2013-01-02,14,504457,804,2497
13701,2013-01-02,14,506717,249,1942
13702,2013-01-02,14,507457,734,2427
13703,2013-01-02,14,507870,220,1913
13704,2013-01-02,14,510052,356,2049
13705,2013-01-02,14,510054,504,2197
13706,2013-01-02,14,510055,694,2387
13707,2013-01-02,14,513853,33,1726
13708,2013-01-02,14,514149,961,2654
13709,2013-01-02,14,514172,184,1877
13710,2013-01-02,14,514242,141,1834
13711,2013-01-02,14,514444,915,2608
13712,2013-01-02,14,514446,263,1956
13713,2013-01-02,14,514597,514,2207
13714,2013-01-02,14,514730,615,2308
13715,2013-01-02,14,517615,58,1751
13716,2013-01-02,14,517904,548,2241
13717,2013-01-02,14,517905,698,2391
13718,2013-01-02,14,517906,500,2193
13719,2013-01-02,14,518091,606,2299
13720,2013-01-02,14,518094,554,2247
13721,2013-01-02,14,519718,556,2249
13722,2013-01-02,14,521818,236,1929
13723,2013-01-02,14,522721,220,1913
13724,2013-01-02,14,522941,374,2067
13725,2013-01-02,14,551893,7,1700
13726,2013-01-02,14,554049,379,2072
13727,2013-01-02,14,554144,869,2562
13728,2013-01-02,14,554145,938,2631
13729,2013-01-02,14,557256,723,2416
13730,2013-01-02,14,557257,321,2014
13731,2013-01-02,14,557285,359,2052
13732,2013-01-02,14,557289,44,1737
13733,2013-01-02,14,557408,444,2137
13734,2013-01-02,14,557810,108,1801
13735,2013-01-02,14,559493,925,2618
13736,2013-01-02,14,559494,142,1835
13737,2013-01-02,14,559680,289,1982
13738,2013-01-02,14,559870,357,2050
13739,2013-01-02,14,559873,315,2008
13740,2013-01-02,14,564110,600,2293
13741,2013-01-02,14,564272,606,2299
13742,2013-01-02,14,564274,686,2379
13743,2013-01-02,14,564287,275,1968
13744,2013-01-02,14,564288,890,2583
13745,2013-01-02,14,564533,9,1702
13746,2013-01-02,14,564534,491,2184
13747,2013-01-02,14,567579,188,1881
13748,2013-01-02,14,567588,753,2446
13749,2013-01-02,14,567623,132,1825
13750,2013-01-02,14,567750,287,1980
13751,2013-01-02,14,567778,58,1751
13752,2013-01-02,14,568133,38,1731
13753,2013-01-02,14,570917,40,1733
13754,2013-01-02,14,570922,963,2656
13755,2013-01-02,14,572838,344,2037
13756,2013-01-02,14,573832,401,2094
13757,2013-01-02,14,574898,476,2169
13758,2013-01-02,14,575630,947,2640
13759,2013-01-02,14,577740,763,2456
13760,2013-01-02,14,577741,838,2531
13761,2013-01-02,14,578467,536,2229
13762,2013-01-02,14,580929,266,1959
13763,2013-01-02,14,581078,335,2028
13764,2013-01-02,14,581742,902,2595
13765,2013-01-02,14,583977,226,1919
13766,2013-01-02,14,584030,538,2231
13767,2013-01-02,14,584103,482,2175
13768,2013-01-02,14,584123,921,2614
13769,2013-01-02,14,584125,335,2028
13770,2013-01-02,14,584126,69,1762
13771,2013-01-02,14,584129,961,2654
13772,2013-01-02,14,586823,402,2095
13773,2013-01-02,14,586911,614,2307
13774,2013-01-02,14,586969,459,2152
13775,2013-01-02,14,587069,962,2655
13776,2013-01-02,14,587157,34,1727
13777,2013-01-02,14,598414,985,2678
13778,2013-01-02,14,598492,97,1790
13779,2013-01-02,14,603255,90,1783
13780,2013-01-02,14,608035,76,1769
13781,2013-01-02,14,617763,503,2196
13782,2013-01-02,14,619965,315,2008
13783,2013-01-02,14,621300,950,2643
13784,2013-01-02,14,627263,308,2001
13785,2013-01-02,14,627887,618,2311
13786,2013-01-02,14,633977,138,1831
13787,2013-01-02,14,638240,183,1876
13788,2013-01-02,14,638296,842,2535
13789,2013-01-02,14,638308,116,1809
13790,2013-01-02,14,638327,903,2596
13791,2013-01-02,14,638977,643,2336
13792,2013-01-02,14,638978,109,1802
13793,2013-01-02,14,639586,306,1999
13794,2013-01-02,14,641042,636,2329
13795,2013-01-02,14,645294,776,2469
13796,2013-01-02,14,648313,42,1735
13797,2013-01-02,14,651326,475,2168
13798,2013-01-02,14,651525,95,1788
13799,2013-01-02,14,655744,220,1913
13800,2013-01-02,14,657869,628,2321
13801,2013-01-02,14,658609,634,2327
13802,2013-01-02,14,663084,135,1828
13803,2013-01-02,14,664539,657,2350
13804,2013-01-02,14,664543,470,2163
13805,2013-01-02,14,664545,70,1763
13806,2013-01-02,14,668752,523,2216
13807,2013-01-02,14,668754,235,1928
13808,2013-01-02,14,671039,122,1815
13809,2013-01-02,14,671062,534,2227
13810,2013-01-02,14,671066,819,2512
13811,2013-01-02,14,671067,974,2667
13812,2013-01-02,14,671068,157,1850
13813,2013-01-02,14,671076,542,2235
13814,2013-01-02,14,671084,281,1974
13815,2013-01-02,14,671908,365,2058
13816,2013-01-02,14,683722,247,1940
13817,2013-01-02,14,683723,549,2242
13818,2013-01-02,14,686035,424,2117
13819,2013-01-02,14,686036,592,2285
13820,2013-01-02,14,687549,929,2622
13821,2013-01-02,14,692531,448,2141
13822,2013-01-02,14,692537,119,1812
13823,2013-01-02,14,698642,783,2476
13824,2013-01-02,14,698643,256,1949
13825,2013-01-02,14,699688,153,1846
13826,2013-01-02,14,699689,76,1769
13827,2013-01-02,14,700609,208,1901
13828,2013-01-02,14,716241,589,2282
13829,2013-01-02,14,716242,367,2060
13830,2013-01-02,14,716245,79,1772
13831,2013-01-02,14,723184,707,2400
13832,2013-01-02,14,724360,534,2227
13833,2013-01-02,14,724498,809,2502
13834,2013-01-02,14,730258,137,1830
13835,2013-01-02,14,730259,559,2252
13836,2013-01-02,14,740713,171,1864
13837,2013-01-02,14,740714,298,1991
13838,2013-01-02,14,750855,556,2249
13839,2013-01-02,14,750856,305,1998
13840,2013-01-02,14,751759,946,2639
13841,2013-01-02,14,757888,886,2579
13842,2013-01-02,14,757889,847,2540
13843,2013-01-02,14,759651,311,2004
13844,2013-01-02,14,759694,797,2490
13845,2013-01-02,14,759890,20,1713
13846,2013-01-02,14,759893,848,2541
13847,2013-01-02,14,759894,824,2517
13848,2013-01-02,14,760319,308,2001
13849,2013-01-02,14,765519,216,1909
13850,2013-01-02,14,767184,211,1904
13851,2013-01-02,14,769312,743,2436
13852,2013-01-02,14,769314,588,2281
13853,2013-01-02,14,770449,841,2534
13854,2013-01-02,14,770453,621,2314
13855,2013-01-02,14,771156,221,1914
13856,2013-01-02,14,771157,2,1695
13857,2013-01-02,14,783243,856,2549
13858,2013-01-02,14,788172,99,1792
13859,2013-01-02,14,793341,827,2520
13860,2013-01-02,14,793345,186,1879
13861,2013-01-02,14,793346,64,1757
13862,2013-01-02,14,801217,257,1950
13863,2013-01-02,14,801934,759,2452
13864,2013-01-02,14,802831,279,1972
13865,2013-01-02,14,802832,762,2455
13866,2013-01-02,14,803101,612,2305
13867,2013-01-02,14,804098,311,2004
13868,2013-01-02,14,804503,385,2078
13869,2013-01-02,14,804974,450,2143
13870,2013-01-02,14,807493,610,2303
13871,2013-01-02,14,809882,344,2037
13872,2013-01-02,14,812725,412,2105
13873,2013-01-02,14,812726,521,2214
13874,2013-01-02,14,812757,122,1815
13875,2013-01-02,14,812769,559,2252
13876,2013-01-02,14,819227,890,2583
13877,2013-01-02,14,819932,394,2087
13878,2013-01-02,14,819933,511,2204
13879,2013-01-02,14,819934,26,1719
13880,2013-01-02,14,820006,27,1720
13881,2013-01-02,14,823245,187,1880
13882,2013-01-02,14,828204,177,1870
13883,2013-01-02,14,828630,601,2294
13884,2013-01-02,14,829389,389,2082
13885,2013-01-02,14,829658,747,2440
13886,2013-01-02,14,830624,90,1783
13887,2013-01-02,14,830625,890,2583
13888,2013-01-02,14,830749,784,2477
13889,2013-01-02,14,830797,929,2622
13890,2013-01-02,14,838215,606,2299
13891,2013-01-02,14,838216,895,2588
13892,2013-01-02,14,838407,705,2398
13893,2013-01-02,14,838408,913,2606
13894,2013-01-02,14,838832,879,2572
13895,2013-01-02,14,838875,836,2529
13896,2013-01-02,14,839362,974,2667
13897,2013-01-02,14,839363,536,2229
13898,2013-01-02,14,839367,549,2242
13899,2013-01-02,14,841570,599,2292
13900,2013-01-02,14,841583,547,2240
13901,2013-01-02,14,841607,801,2494
13902,2013-01-02,14,841612,760,2453
13903,2013-01-02,14,841614,291,1984
13904,2013-01-02,14,841841,461,2154
13905,2013-01-02,14,841842,691,2384
13906,2013-01-02,14,843459,468,2161
13907,2013-01-02,14,843462,82,1775
13908,2013-01-02,14,843585,400,2093
13909,2013-01-02,14,844795,976,2669
13910,2013-01-02,14,847863,560,2253
13911,2013-01-02,14,848765,247,1940
13912,2013-01-02,14,849098,773,2466
13913,2013-01-02,14,849142,812,2505
13914,2013-01-02,14,850333,857,2550
13915,2013-01-02,14,850334,170,1863
13916,2013-01-02,14,850460,646,2339
13917,2013-01-02,14,851982,930,2623
13918,2013-01-02,14,852934,207,1900
13919,2013-01-02,14,852937,913,2606
13920,2013-01-02,14,852938,566,2259
13921,2013-01-02,14,853195,654,2347
13922,2013-01-02,14,853196,334,2027
13923,2013-01-02,14,859932,417,2110
13924,2013-01-02,14,862454,18,1711
13925,2013-01-02,14,864510,695,2388
13926,2013-01-02,14,865147,955,2648
13927,2013-01-02,14,866927,518,2211
13928,2013-01-02,14,867850,893,2586
13929,2013-01-02,14,868529,122,1815
13930,2013-01-02,14,870544,209,1902
13931,2013-01-02,14,870545,840,2533
13932,2013-01-02,14,871421,748,2441
13933,2013-01-02,14,872306,510,2203
13934,2013-01-02,14,872308,29,1722
13935,2013-01-02,14,872310,505,2198
13936,2013-01-02,14,872317,344,2037
13937,2013-01-02,14,875604,379,2072
13938,2013-01-02,14,876223,743,2436
13939,2013-01-02,14,876224,172,1865
13940,2013-01-02,14,876663,338,2031
13941,2013-01-02,14,877513,396,2089
13942,2013-01-02,14,877514,103,1796
13943,2013-01-02,14,881701,408,2101
13944,2013-01-02,14,881910,139,1832
13945,2013-01-02,14,881911,772,2465
13946,2013-01-02,14,881912,345,2038
13947,2013-01-02,14,882624,794,2487
13948,2013-01-02,14,885543,846,2539
13949,2013-01-02,14,886396,701,2394
13950,2013-01-02,14,886398,753,2446
13951,2013-01-02,14,888763,548,2241
13952,2013-01-02,14,890371,395,2088
13953,2013-01-02,14,890374,551,2244
13954,2013-01-02,14,890375,498,2191
13955,2013-01-02,14,892076,285,1978
13956,2013-01-02,14,902198,221,1914
13957,2013-01-02,14,902202,53,1746
13958,2013-01-02,14,903283,700,2393
13959,2013-01-02,14,903285,819,2512
13960,2013-01-02,14,903286,751,2444
13961,2013-01-02,14,909361,570,2263
13962,2013-01-02,14,911429,176,1869
13963,2013-01-02,14,911871,176,1869
13964,2013-01-02,14,911990,766,2459
13965,2013-01-02,14,915980,799,2492
13966,2013-01-02,14,916887,674,2367
13967,2013-01-02,14,926958,661,2354
13968,2013-01-02,14,932281,809,2502
13969,2013-01-02,14,938566,898,2591
13970,2013-01-02,14,938567,780,2473
13971,2013-01-02,14,938570,963,2656
13972,2013-01-02,14,938574,257,1950
13973,2013-01-02,14,938576,105,1798
13974,2013-01-02,14,938657,926,2619
13975,2013-01-02,14,939129,388,2081
13976,2013-01-02,14,939130,511,2204
13977,2013-01-02,14,939131,946,2639
13978,2013-01-02,14,939661,836,2529
13979,2013-01-02,14,939662,561,2254
13980,2013-01-02,14,939663,210,1903
13981,2013-01-02,14,940590,141,1834
13982,2013-01-02,14,940591,961,2654
13983,2013-01-02,14,940592,231,1924
13984,2013-01-02,14,946671,763,2456
13985,2013-01-02,14,949053,228,1921
13986,2013-01-02,14,949296,58,1751
13987,2013-01-02,14,949297,583,2276
13988,2013-01-02,14,953404,19,1712
13989,2013-01-02,14,953562,635,2328
13990,2013-01-02,14,956012,976,2669
13991,2013-01-02,14,956013,141,1834
13992,2013-01-02,14,956014,509,2202
13993,2013-01-02,14,958514,670,2363
13994,2013-01-02,14,959437,79,1772
13995,2013-01-02,14,962601,438,2131
13996,2013-01-02,14,964752,735,2428
13997,2013-01-02,14,964753,410,2103
13998,2013-01-02,14,968432,899,2592
13999,2013-01-02,14,977007,5,1698
14000,2013-01-02,14,979195,129,1822
14001,2013-01-02,14,979196,403,2096
14002,2013-01-02,14,979553,299,1992
14003,2013-01-02,14,979554,557,2250
14004,2013-01-02,14,982727,487,2180
14005,2013-01-02,14,985824,39,1732
14006,2013-01-02,14,987768,146,1839
14007,2013-01-02,14,987769,409,2102
14008,2013-01-02,14,991114,838,2531
14009,2013-01-02,14,991331,612,2305
14010,2013-01-02,14,999547,324,2017
14011,2013-01-02,14,1003679,934,2627
14012,2013-01-02,14,1004550,238,1931
14013,2013-01-02,14,1009539,423,2116
14014,2013-01-02,14,1012473,984,2677
14015,2013-01-02,14,1012787,748,2441
14016,2013-01-02,14,1012788,984,2677
14017,2013-01-02,14,1017349,85,1778
14018,2013-01-02,14,1021281,923,2616
14019,2013-01-02,14,1022053,927,2620
14020,2013-01-02,14,1024975,28,1721
14021,2013-01-02,14,1024976,345,2038
14022,2013-01-02,14,1033395,17,1710
14023,2013-01-02,14,1036320,692,2385
14024,2013-01-02,14,1036689,74,1767
14025,2013-01-02,14,1037654,407,2100
14026,2013-01-02,14,1037845,26,1719
14027,2013-01-02,14,1037846,422,2115
14028,2013-01-02,14,1037857,125,1818
14029,2013-01-02,14,1044592,443,2136
14030,2013-01-02,14,1047394,223,1916
14031,2013-01-02,14,1047395,374,2067
14032,2013-01-02,14,1047396,357,2050
14033,2013-01-02,14,1047679,222,1915
14034,2013-01-02,14,1047680,299,1992
14035,2013-01-02,14,1047681,101,1794
14036,2013-01-02,14,1047685,717,2410
14037,2013-01-02,14,1047690,524,2217
14038,2013-01-02,14,1047695,396,2089
14039,2013-01-02,14,1047696,13,1706
14040,2013-01-02,14,1047699,464,2157
14041,2013-01-02,14,1047717,586,2279
14042,2013-01-02,14,1047733,807,2500
14043,2013-01-02,14,1047734,302,1995
14044,2013-01-02,14,1047735,624,2317
14045,2013-01-02,14,1047740,700,2393
14046,2013-01-02,14,1047756,346,2039
14047,2013-01-02,14,1047772,43,1736
14048,2013-01-02,14,1047773,376,2069
14049,2013-01-02,14,1047774,630,2323
14050,2013-01-02,14,1047775,290,1983
14051,2013-01-02,14,1047786,780,2473
14052,2013-01-02,14,1047790,268,1961
14053,2013-01-02,14,1052563,604,2297
14054,2013-01-02,14,1053945,115,1808
14055,2013-01-02,14,1057033,142,1835
14056,2013-01-02,14,1057034,175,1868
14057,2013-01-02,14,1057491,962,2655
14058,2013-01-02,14,1057498,709,2402
14059,2013-01-02,14,1060036,501,2194
14060,2013-01-02,14,1066900,171,1864
14061,2013-01-02,14,1066901,919,2612
14062,2013-01-02,14,1070962,837,2530
14063,2013-01-02,14,1071928,728,2421
14064,2013-01-02,14,1071949,994,2687
14065,2013-01-02,14,1076065,119,1812
14066,2013-01-02,14,1078288,387,2080
14067,2013-01-02,14,1079214,276,1969
14068,2013-01-02,14,1079215,650,2343
14069,2013-01-02,14,1079220,258,1951
14070,2013-01-02,14,1079257,655,2348
14071,2013-01-02,14,1079329,514,2207
14072,2013-01-02,14,1080001,701,2394
14073,2013-01-02,14,1083152,448,2141
14074,2013-01-02,14,1083517,836,2529
14075,2013-01-02,14,1083518,944,2637
14076,2013-01-02,14,1084881,286,1979
14077,2013-01-02,14,1084882,813,2506
14078,2013-01-02,14,1085686,532,2225
14079,2013-01-02,14,1087269,60,1753
14080,2013-01-02,14,1087467,468,2161
14081,2013-01-02,14,1088002,486,2179
14082,2013-01-02,14,1089044,353,2046
14083,2013-01-02,14,1089046,718,2411
14084,2013-01-02,14,1089163,265,1958
14085,2013-01-02,14,1089845,983,2676
14086,2013-01-02,14,1089846,495,2188
14087,2013-01-02,14,1091368,993,2686
14088,2013-01-02,14,1091369,78,1771
14089,2013-01-02,14,1091370,589,2282
14090,2013-01-02,14,1094238,771,2464
14091,2013-01-02,14,1098624,965,2658
14092,2013-01-02,14,1102268,167,1860
14093,2013-01-02,14,1105212,573,2266
14094,2013-01-02,14,1105214,187,1880
14095,2013-01-02,14,1113872,292,1985
14096,2013-01-02,14,1114749,49,1742
14097,2013-01-02,15,103501,307,1992
14098,2013-01-02,15,105576,360,2045
14099,2013-01-02,15,106716,402,2087
14100,2013-01-02,15,108079,268,1953
14101,2013-01-02,15,108696,499,2184
14102,2013-01-02,15,108701,428,2113
14103,2013-01-02,15,108786,179,1864
14104,2013-01-02,15,108797,343,2028
14105,2013-01-02,15,108833,345,2030
14106,2013-01-02,15,108952,366,2051
14107,2013-01-02,15,111223,516,2201
14108,2013-01-02,15,112830,66,1751
14109,2013-01-02,15,114778,487,2172
14110,2013-01-02,15,114790,872,2557
14111,2013-01-02,15,114799,688,2373
14112,2013-01-02,15,115267,808,2493
14113,2013-01-02,15,115611,263,1948
14114,2013-01-02,15,115693,821,2506
14115,2013-01-02,15,115720,479,2164
14116,2013-01-02,15,115850,2,1687
14117,2013-01-02,15,115892,547,2232
14118,2013-01-02,15,115893,870,2555
14119,2013-01-02,15,115894,526,2211
14120,2013-01-02,15,116017,776,2461
14121,2013-01-02,15,116018,484,2169
14122,2013-01-02,15,116279,239,1924
14123,2013-01-02,15,119141,473,2158
14124,2013-01-02,15,119187,114,1799
14125,2013-01-02,15,119193,510,2195
14126,2013-01-02,15,121964,221,1906
14127,2013-01-02,15,122419,518,2203
14128,2013-01-02,15,122425,954,2639
14129,2013-01-02,15,123601,407,2092
14130,2013-01-02,15,125430,325,2010
14131,2013-01-02,15,129296,893,2578
14132,2013-01-02,15,129759,99,1784
14133,2013-01-02,15,153267,828,2513
14134,2013-01-02,15,153395,524,2209
14135,2013-01-02,15,155500,824,2509
14136,2013-01-02,15,155607,253,1938
14137,2013-01-02,15,158788,174,1859
14138,2013-01-02,15,158875,835,2520
14139,2013-01-02,15,158956,213,1898
14140,2013-01-02,15,159242,282,1967
14141,2013-01-02,15,161288,558,2243
14142,2013-01-02,15,162066,382,2067
14143,2013-01-02,15,164088,850,2535
14144,2013-01-02,15,164647,815,2500
14145,2013-01-02,15,165550,398,2083
14146,2013-01-02,15,165594,261,1946
14147,2013-01-02,15,165704,900,2585
14148,2013-01-02,15,165718,777,2462
14149,2013-01-02,15,165988,451,2136
14150,2013-01-02,15,168931,26,1711
14151,2013-01-02,15,168989,617,2302
14152,2013-01-02,15,169028,798,2483
14153,2013-01-02,15,172184,284,1969
14154,2013-01-02,15,172343,143,1828
14155,2013-01-02,15,174081,506,2191
14156,2013-01-02,15,179579,392,2077
14157,2013-01-02,15,205381,17,1702
14158,2013-01-02,15,205387,862,2547
14159,2013-01-02,15,207857,443,2128
14160,2013-01-02,15,208384,461,2146
14161,2013-01-02,15,208514,265,1950
14162,2013-01-02,15,209085,879,2564
14163,2013-01-02,15,210798,922,2607
14164,2013-01-02,15,211203,756,2441
14165,2013-01-02,15,211205,251,1936
14166,2013-01-02,15,211999,515,2200
14167,2013-01-02,15,212552,860,2545
14168,2013-01-02,15,213652,908,2593
14169,2013-01-02,15,213788,167,1852
14170,2013-01-02,15,214381,971,2656
14171,2013-01-02,15,214859,98,1783
14172,2013-01-02,15,214860,215,1900
14173,2013-01-02,15,214862,537,2222
14174,2013-01-02,15,215303,623,2308
14175,2013-01-02,15,215304,653,2338
14176,2013-01-02,15,215327,956,2641
14177,2013-01-02,15,215331,178,1863
14178,2013-01-02,15,215332,683,2368
14179,2013-01-02,15,215352,790,2475
14180,2013-01-02,15,215356,910,2595
14181,2013-01-02,15,215896,975,2660
14182,2013-01-02,15,218728,4,1689
14183,2013-01-02,15,219150,635,2320
14184,2013-01-02,15,219152,962,2647
14185,2013-01-02,15,220432,304,1989
14186,2013-01-02,15,220435,508,2193
14187,2013-01-02,15,220613,208,1893
14188,2013-01-02,15,221506,228,1913
14189,2013-01-02,15,222879,31,1716
14190,2013-01-02,15,222975,610,2295
14191,2013-01-02,15,223136,662,2347
14192,2013-01-02,15,223434,722,2407
14193,2013-01-02,15,223463,798,2483
14194,2013-01-02,15,224081,753,2438
14195,2013-01-02,15,226126,225,1910
14196,2013-01-02,15,226857,455,2140
14197,2013-01-02,15,227728,202,1887
14198,2013-01-02,15,229368,981,2666
14199,2013-01-02,15,246052,730,2415
14200,2013-01-02,15,253145,283,1968
14201,2013-01-02,15,255198,702,2387
14202,2013-01-02,15,255199,450,2135
14203,2013-01-02,15,257847,101,1786
14204,2013-01-02,15,257848,778,2463
14205,2013-01-02,15,258376,860,2545
14206,2013-01-02,15,258395,556,2241
14207,2013-01-02,15,258396,849,2534
14208,2013-01-02,15,258411,771,2456
14209,2013-01-02,15,260628,297,1982
14210,2013-01-02,15,260669,507,2192
14211,2013-01-02,15,261052,507,2192
14212,2013-01-02,15,261053,339,2024
14213,2013-01-02,15,261700,905,2590
14214,2013-01-02,15,262991,696,2381
14215,2013-01-02,15,264299,222,1907
14216,2013-01-02,15,264305,340,2025
14217,2013-01-02,15,264751,965,2650
14218,2013-01-02,15,264752,310,1995
14219,2013-01-02,15,265237,82,1767
14220,2013-01-02,15,265254,307,1992
14221,2013-01-02,15,265266,737,2422
14222,2013-01-02,15,265279,141,1826
14223,2013-01-02,15,265382,303,1988
14224,2013-01-02,15,265559,932,2617
14225,2013-01-02,15,265672,603,2288
14226,2013-01-02,15,265700,796,2481
14227,2013-01-02,15,268440,765,2450
14228,2013-01-02,15,268446,842,2527
14229,2013-01-02,15,268662,336,2021
14230,2013-01-02,15,268834,297,1982
14231,2013-01-02,15,269029,604,2289
14232,2013-01-02,15,271478,887,2572
14233,2013-01-02,15,273528,195,1880
14234,2013-01-02,15,275823,582,2267
14235,2013-01-02,15,279125,624,2309
14236,2013-01-02,15,302824,495,2180
14237,2013-01-02,15,302997,786,2471
14238,2013-01-02,15,302998,987,2672
14239,2013-01-02,15,305074,685,2370
14240,2013-01-02,15,305081,554,2239
14241,2013-01-02,15,305234,257,1942
14242,2013-01-02,15,305237,772,2457
14243,2013-01-02,15,305341,144,1829
